record_id,product_name,product_type,price_usd,price_raw,price_note,commission_type,commission_pct,commission_flat_usd,commission_raw,net_earnings_per_sale_usd,earnings_per_cart_visitor,cart_conversion_pct,cancellation_rate_pct,vendor,online_since_raw,online_since_iso,product_age_days,payment_method,promotion_status,has_sales_page_link,has_affiliate_support_link,sales_page_url,affiliate_support_url,digistore24_product_url,description,category,derived_niche,source_page,parse_flags
399,8000 Animated Graphics Firesale (ZIP) - GIF,Downloads,70.18,$70.18,exact,flat,UNKNOWN,30.00,$30.00,35.10,UNKNOWN,UNKNOWN,UNKNOWN,hamdi4321,10/1/24,2024-10-01,692,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,4,COMMISSION_FLAT
400,Power BI for Business Analysts - Learn with Real NBA Data,Downloads,33.93,$33.93,exact,percent,50.00,UNKNOWN,50.00%,16.96,UNKNOWN,UNKNOWN,UNKNOWN,datazorro,1/28/26,2026-01-28,208,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,4,
401,28-Day Gut and Inflammation Reset,E-books,54.99,$54.99,exact,percent,50.00,UNKNOWN,50.00%,27.49,UNKNOWN,UNKNOWN,UNKNOWN,penneymegginson9f1b,4/3/26,2026-04-03,143,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,5,
402,Boost Your Freelance Productivity – All-in-One Action Kit,Downloads,29.25,$29.25,exact,percent,80.00,UNKNOWN,80.00%,23.40,UNKNOWN,UNKNOWN,UNKNOWN,fkcproject,8/21/25,2025-08-21,368,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,make-money-online,5,
403,Dog Trainer Bible (The Ultimate eBook collection),Downloads,54.99,$54.99,exact,percent,50.00,UNKNOWN,50.00%,27.49,UNKNOWN,UNKNOWN,UNKNOWN,TopCourseCreator,6/19/24,2024-06-19,796,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,pets,5,
404,AI Song Blueprint – One Keyword. One Song. Done.,E-books,33.93,$33.93,exact,percent,45.00,UNKNOWN,45.00%,15.27,UNKNOWN,UNKNOWN,UNKNOWN,DomkeMedia,4/11/26,2026-04-11,135,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,5,
405,90 Days of Martial Arts at Home — No Equipment Training 50%,E-books,19.89,$19.89,exact,percent,50.00,UNKNOWN,50.00%,9.94,UNKNOWN,UNKNOWN,UNKNOWN,ahmadrrrtx3332f1e,3/1/26,2026-03-01,176,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,fitness,5,
406,Forex MT5 Viper Strategy For MetaTrader 5 Platform,Software,43.29,$43.29,exact,percent,60.00,UNKNOWN,60.00%,25.97,UNKNOWN,UNKNOWN,UNKNOWN,forexobroker,11/4/25,2025-11-04,293,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,forex-crypto-trading,5,
407,The Busy Person's Blueprint to Natural Weight Loss,E-books,37.00,$37,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,10/13/25,2025-10-13,315,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,weight-loss,5,
408,Self-guided scavenger hunt Cologne | Hint-Caching,Member area and video courses,33.93,"$33,93",exact,percent,20.00,UNKNOWN,20.00%,11.47,UNKNOWN,UNKNOWN,UNKNOWN,hintcaching,4/19/23,2023-04-19,1223,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,5,
409,Self-guided scavenger hunt Frankfurt | Hint-Caching,Member area and video courses,33.93,"$33,93",exact,percent,20.00,UNKNOWN,20.00%,11.47,UNKNOWN,UNKNOWN,UNKNOWN,hintcaching,2/28/24,2024-02-28,908,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,5,
410,Executive Function Toolkit | Earn 50% + Funnel Commissions,Downloads,16.38,$16.38,exact,percent,50.00,UNKNOWN,50.00%,8.19,UNKNOWN,UNKNOWN,UNKNOWN,Fleximind,8/14/25,2025-08-14,375,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,5,
411,Gaslighting Recovery Toolkit | 50% Commissions + Upsells,Downloads,16.38,$16.38,exact,percent,50.00,UNKNOWN,50.00%,8.19,UNKNOWN,UNKNOWN,UNKNOWN,Fleximind,8/14/25,2025-08-14,375,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,5,
412,Healthy Boundaries Toolkit | Promote and Earn 50%,Downloads,16.38,$16.38,exact,percent,50.00,UNKNOWN,50.00%,8.19,UNKNOWN,UNKNOWN,UNKNOWN,Fleximind,8/14/25,2025-08-14,375,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,5,
413,Anger Management Toolkit | Therapist-Created |50% Commission,Downloads,16.38,$16.38,exact,percent,50.00,UNKNOWN,50.00%,8.19,UNKNOWN,UNKNOWN,UNKNOWN,Fleximind,8/14/25,2025-08-14,375,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,5,
414,People Pleasing Recovery Toolkit | 50% Commissions + Upsells,Downloads,16.38,$16.38,exact,percent,50.00,UNKNOWN,50.00%,8.19,UNKNOWN,UNKNOWN,UNKNOWN,Fleximind,8/14/25,2025-08-14,375,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,5,
415,Sleep Hygiene Toolkit | High-Demand Wellness Niche | 50%,Downloads,16.38,$16.38,exact,percent,50.00,UNKNOWN,50.00%,8.19,UNKNOWN,UNKNOWN,UNKNOWN,Fleximind,8/14/25,2025-08-14,375,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mental-wellbeing,5,
416,Little Leaks That Keep Ordinary People Under 40 Poor,E-books,11.70,$11.70,exact,percent,50.00,UNKNOWN,50.00%,5.85,UNKNOWN,UNKNOWN,UNKNOWN,TopCourseCreator,9/3/25,2025-09-03,355,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,5,
417,High-Converting Herbal Health Offer Solve 28+ Common Problem,E-books,22.93,$22.93,exact,percent,60.00,UNKNOWN,60.00%,13.76,UNKNOWN,UNKNOWN,UNKNOWN,wellnesswithsher,2/15/26,2026-02-15,190,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,5,
418,Forex Block Trader Strategy For MetaTrader 4 Platform,Software,43.29,$43.29,exact,percent,60.00,UNKNOWN,60.00%,25.97,UNKNOWN,UNKNOWN,UNKNOWN,forexobroker,11/4/25,2025-11-04,293,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,forex-crypto-trading,5,
419,Forex 4D Trader Strategy For MetaTrader 4 Platform,Software,43.29,$43.29,exact,percent,60.00,UNKNOWN,60.00%,25.97,UNKNOWN,UNKNOWN,UNKNOWN,forexobroker,11/4/25,2025-11-04,293,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,forex-crypto-trading,5,
420,Earn 80% Slow Fitness Revolution: Build Strength naturally,E-books,37.00,$37,exact,percent,80.00,UNKNOWN,80.00%,29.60,UNKNOWN,UNKNOWN,UNKNOWN,Fitlifesolutions,3/28/26,2026-03-28,149,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,fitness,5,
421,Self-guided scavenger hunt Bamberg | Hint-Caching,Member area and video courses,33.93,"$33,93",exact,percent,20.00,UNKNOWN,20.00%,11.47,UNKNOWN,UNKNOWN,UNKNOWN,hintcaching,2/28/24,2024-02-28,908,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,5,
422,600+ Fall Halloween Content Bundle- Your MUST HAVE,Downloads,9.83,$9.83,exact,percent,50.00,UNKNOWN,50.00%,4.91,UNKNOWN,UNKNOWN,UNKNOWN,moneywithangie,9/16/25,2025-09-16,342,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,5,
423,Self-guided scavenger hunt Augsburg | Hint-Caching,Member area and video courses,33.93,"$33,93",exact,percent,20.00,UNKNOWN,20.00%,11.47,UNKNOWN,UNKNOWN,UNKNOWN,hintcaching,6/7/24,2024-06-07,808,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,5,
424,Self-guided scavenger hunt Ingolstadt | Hint-Caching,Member area and video courses,33.93,"$33,93",exact,percent,20.00,UNKNOWN,20.00%,11.47,UNKNOWN,UNKNOWN,UNKNOWN,hintcaching,7/26/22,2022-07-26,1490,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,5,
425,Self-guided scavenger hunt Munich | Hint-Caching,Member area and video courses,33.93,"$33,93",exact,percent,20.00,UNKNOWN,20.00%,11.47,UNKNOWN,UNKNOWN,UNKNOWN,hintcaching,3/21/23,2023-03-21,1252,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,5,
426,Spiritual Revelations for an Enlightened Life,E-books,29.13,$29.13,exact,percent,50.00,UNKNOWN,50.00%,14.57,UNKNOWN,UNKNOWN,UNKNOWN,IuriPeroni,2/8/25,2025-02-08,562,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,spirituality-manifest,5,
427,Pinterest Strategy for Entrepreneurs - Brand new,E-books,31.59,$31.59,exact,percent,50.00,UNKNOWN,50.00%,15.79,UNKNOWN,UNKNOWN,UNKNOWN,Soph07,7/9/25,2025-07-09,411,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,5,
428,Etsy Starter Kit | Digital Bundle for Beginners | Etsy Boost,Downloads,31.59,$31.59,exact,percent,50.00,UNKNOWN,50.00%,15.79,UNKNOWN,UNKNOWN,UNKNOWN,moneywithangie,10/5/25,2025-10-05,323,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,5,
429,Smooth & Juicy - recipes to look great and feel amazing,Downloads,17.43,$17.43,exact,percent,50.00,UNKNOWN,50.00%,8.72,UNKNOWN,UNKNOWN,UNKNOWN,Rohtopia,2/10/15,2015-02-10,4213,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,5,
430,Video - Compilation | Starting 6-Figure Business,Downloads,8.32,"$8,32",exact,percent,67.00,UNKNOWN,67.00%,8.73,UNKNOWN,UNKNOWN,UNKNOWN,ykarabacak,11/9/23,2023-11-09,1019,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,5,
431,Hormone Health Meal Plan eBook,E-books,12.86,$12.86,exact,percent,10.00,UNKNOWN,10.00%,1.29,UNKNOWN,UNKNOWN,UNKNOWN,+,5/22/24,2024-05-22,824,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,5,
432,OnlineTV 20 – Watch TV on Your PC and Android Device,Software,29.48,$29.48,exact,percent,50.00,UNKNOWN,50.00%,14.74,UNKNOWN,UNKNOWN,UNKNOWN,engelmann-software,3/7/25,2025-03-07,535,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,5,
433,“$12.57 Business Kit That Sells Itself”,Downloads,14.71,$14.71,exact,percent,40.00,UNKNOWN,40.00%,5.88,UNKNOWN,UNKNOWN,UNKNOWN,El_patronship,7/9/25,2025-07-09,411,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,5,
434,Mastering TikTok Shop Affiliate – The Guide to Earning Big,E-books,19.89,$19.89,exact,percent,50.00,UNKNOWN,50.00%,9.94,UNKNOWN,UNKNOWN,UNKNOWN,moneywithangie,9/11/25,2025-09-11,347,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,make-money-online,5,
435,100 Million+ PLR Products Mega Bundle- Make it Yours Now!,Downloads,31.59,$31.59,exact,percent,50.00,UNKNOWN,50.00%,15.79,UNKNOWN,UNKNOWN,UNKNOWN,moneywithangie,11/26/25,2025-11-26,271,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,5,
436,Quick to Make and High in Protein Vegan Recipes,E-books,11.70,$11.70,exact,percent,70.00,UNKNOWN,70.00%,8.19,UNKNOWN,UNKNOWN,UNKNOWN,Monis007,5/20/23,2023-05-20,1192,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,5,
437,⚡30 Day Gentle Parenting Guide ⚡Best Seller! Digital eBook,E-books,33.79,$33.79,exact,percent,70.00,UNKNOWN,70.00%,23.66,UNKNOWN,UNKNOWN,UNKNOWN,abundant-mindset,5/17/24,2024-05-17,829,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,5,
438,Build Your Character,E-books,8.19,$8.19,exact,percent,50.00,UNKNOWN,50.00%,4.09,UNKNOWN,UNKNOWN,UNKNOWN,Santttos,5/29/24,2024-05-29,817,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,5,
439,Promote the Etsy Profits Playbook with Commission,E-books,17.55,$17.55,exact,percent,50.00,UNKNOWN,50.00%,8.77,UNKNOWN,UNKNOWN,UNKNOWN,moneywithangie,3/20/25,2025-03-20,522,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,5,
440,Print to Profit:Your Ultimate Print on Demand Business Guide,E-books,66.68,$66.68,exact,percent,50.00,UNKNOWN,50.00%,33.34,UNKNOWN,UNKNOWN,UNKNOWN,moneywithangie,4/9/25,2025-04-09,502,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,make-money-online,5,
441,Passive Income Secrets - Guide,Downloads,17.00,$17.00,exact,percent,20.00,UNKNOWN,20.00%,3.40,UNKNOWN,UNKNOWN,UNKNOWN,assetslibrary,8/21/25,2025-08-21,368,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,make-money-online,5,
442,Promote Keto Journey – Earn up to €20.30 per sale!,E-books,31.59,$31.59,exact,percent,70.00,UNKNOWN,70.00%,22.11,UNKNOWN,UNKNOWN,UNKNOWN,Nancy021,11/22/25,2025-11-22,275,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,weight-loss,5,
443,How to start making money on Amazon FBA,E-books,19.89,$19.89,exact,percent,50.00,UNKNOWN,50.00%,9.94,UNKNOWN,UNKNOWN,UNKNOWN,moneywithangie,3/4/26,2026-03-04,173,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,make-money-online,5,
444,The Definitive Guide to Raising Successful Children,E-books,8.19,$8.19,exact,percent,50.00,UNKNOWN,50.00%,4.09,UNKNOWN,UNKNOWN,UNKNOWN,Santttos,5/25/24,2024-05-25,821,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,5,
445,7 Rules for Living,E-books,8.19,$8.19,exact,percent,50.00,UNKNOWN,50.00%,4.09,UNKNOWN,UNKNOWN,UNKNOWN,Santttos,5/31/24,2024-05-31,815,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,5,
446,Success With Shopify,E-books,11.70,$11.70,exact,percent,50.00,UNKNOWN,50.00%,5.85,UNKNOWN,UNKNOWN,UNKNOWN,gece3509,9/25/24,2024-09-25,698,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,5,
447,Tech House Track by Jay V Flyy | My Feelings (Radio Edit),Downloads,2.92,$2.92,exact,percent,50.00,UNKNOWN,50.00%,1.46,UNKNOWN,UNKNOWN,UNKNOWN,JayVFlyy,5/18/25,2025-05-18,463,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,5,
448,Amazon Influencer Course – Become an Amazon Video Reviewer,E-books,31.59,$31.59,exact,percent,50.00,UNKNOWN,50.00%,15.79,UNKNOWN,UNKNOWN,UNKNOWN,moneywithangie,9/10/25,2025-09-10,348,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,5,
449,NEW: Backyard Healing Herbs PHYSICAL BOOK,Book (printed),43.29,$43.29,exact,percent,75.00,UNKNOWN,75.00%,32.46,UNKNOWN,UNKNOWN,UNKNOWN,BackyardHealingHerbs,8/5/22,2022-08-05,1480,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,gardening,5,
450,Soloplanner Recession Proof,Downloads,19.89,$19.89,exact,percent,50.00,UNKNOWN,50.00%,9.94,UNKNOWN,UNKNOWN,UNKNOWN,collabig,2/2/23,2023-02-02,1299,UNKNOWN,Request promotion,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,5,
451,The Young Millionaire,E-books,29.25,$29.25,exact,percent,55.00,UNKNOWN,55.00%,16.09,UNKNOWN,UNKNOWN,UNKNOWN,DanielButogwa,3/10/23,2023-03-10,1263,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,5,
452,TerraCalm,Supplements - health,80.72,$80.72,exact,percent,65.00,UNKNOWN,65.00%,52.47,UNKNOWN,UNKNOWN,UNKNOWN,TerraCalm,7/25/23,2023-07-25,1126,UNKNOWN,Request promotion,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,5,
453,Harmony Within Navigating Stress with Resilience and Faith,E-books,15.20,$15.20,exact,percent,55.00,UNKNOWN,55.00%,8.35,UNKNOWN,UNKNOWN,UNKNOWN,DanielButogwa,8/19/23,2023-08-19,1101,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mental-wellbeing,5,
454,Reducing Stress with Meditation and Mindfulness,E-books,4.67,"$4,67",exact,percent,77.00,UNKNOWN,77.00%,3.59,UNKNOWN,UNKNOWN,UNKNOWN,ykarabacak,11/19/23,2023-11-19,1009,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,spirituality-manifest,5,
455,"Become a ""Mastering Life"" Affiliate!",E-books,22.23,$22.23,exact,percent,40.00,UNKNOWN,40.00%,8.89,UNKNOWN,UNKNOWN,UNKNOWN,Khonzani,3/7/24,2024-03-07,900,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,make-money-online,5,
456,Lets-Dance - Partner Program,Member area and video courses,69.90,$69.90,exact,percent,30.00,UNKNOWN,30.00%,20.97,UNKNOWN,UNKNOWN,UNKNOWN,Laphosio,4/25/24,2024-04-25,851,UNKNOWN,Request promotion,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,5,
457,Flip the Car-Rental Script with the Turo Business Guide,E-books,23.39,$23.39,exact,percent,20.00,UNKNOWN,20.00%,4.68,UNKNOWN,UNKNOWN,UNKNOWN,+,9/19/24,2024-09-19,704,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,5,
458,T-Max - African Aphrodisiac,Supplements - health,58.44,$58.44,exact,percent,65.00,UNKNOWN,65.00%,37.99,UNKNOWN,UNKNOWN,UNKNOWN,AlSearsMD,10/24/24,2024-10-24,669,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,5,
459,Earn Big Selling the Most Powerful AI Writing Tool on Digist,Software,1.17,$1.17,exact,percent,55.00,UNKNOWN,55.00%,0.64,UNKNOWN,UNKNOWN,UNKNOWN,successfactor24,6/18/24,2024-06-18,797,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,5,
460,"Healthy Smoothies, Juices, Breakfast, and Snacks Recipes",E-books,17.55,$17.55,exact,percent,50.00,UNKNOWN,50.00%,8.77,UNKNOWN,UNKNOWN,UNKNOWN,aariann,1/23/25,2025-01-23,578,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,5,
461,Self-guided scavenger hunt Dresden | Hint-Caching,Member area and video courses,33.93,"$33,93",exact,percent,20.00,UNKNOWN,20.00%,11.47,UNKNOWN,UNKNOWN,UNKNOWN,hintcaching,2/28/24,2024-02-28,908,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,5,
462,Self-guided scavenger hunt Lüneburg | Hint-Caching,Member area and video courses,33.93,"$33,93",exact,percent,20.00,UNKNOWN,20.00%,11.47,UNKNOWN,UNKNOWN,UNKNOWN,hintcaching,12/17/24,2024-12-17,615,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,5,
463,Self-guided scavenger hunt Würzburg | Hint-Caching,Member area and video courses,33.93,"$33,93",exact,percent,20.00,UNKNOWN,20.00%,11.47,UNKNOWN,UNKNOWN,UNKNOWN,hintcaching,6/7/24,2024-06-07,808,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,5,
464,Dog Sitting Success Guide – PLR - 50% Commission,E-books,8.19,$8.19,exact,percent,50.00,UNKNOWN,50.00%,4.09,UNKNOWN,UNKNOWN,UNKNOWN,moneywithangie,2/9/25,2025-02-09,561,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,pets,5,
465,10 Easy Ways for Busy Moms to Make Money Online,Downloads,5.85,$5.85,exact,percent,50.00,UNKNOWN,50.00%,2.92,UNKNOWN,UNKNOWN,UNKNOWN,moneywithangie,2/19/25,2025-02-19,551,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,make-money-online,5,
466,How to get your baby to sleep faster,E-books,19.00,$19.00,exact,percent,30.00,UNKNOWN,30.00%,5.70,UNKNOWN,UNKNOWN,UNKNOWN,tatyinvest,1/30/25,2025-01-30,571,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mental-wellbeing,5,
467,The Complete Food Clarity System,E-books,12.00,$12.00,exact,percent,70.00,UNKNOWN,70.00%,8.40,UNKNOWN,UNKNOWN,UNKNOWN,Digitaliest,5/7/25,2025-05-07,474,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,5,
468,Manifest Love The Easy Way - The No Chase Love Guide Book,E-books,43.29,$43.29,exact,percent,50.00,UNKNOWN,50.00%,21.64,UNKNOWN,UNKNOWN,UNKNOWN,idesignhub,5/14/25,2025-05-14,467,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,spirituality-manifest,5,
469,German Diction Master Program,Member area and video courses,586.12,$586.12,exact,flat,UNKNOWN,20.00,$20.00,23.40,UNKNOWN,UNKNOWN,UNKNOWN,RobertSawilla,5/13/25,2025-05-13,468,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,5,COMMISSION_FLAT
470,Experience Relief from Sciatica,E-books,29.25,$29.25,exact,percent,50.00,UNKNOWN,50.00%,21.64,UNKNOWN,UNKNOWN,UNKNOWN,BookMuffin,6/27/25,2025-06-27,423,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,5,
471,Top T — Advanced Testosterone Booster,Supplements - health,307.05,$307.05,exact,percent,60.00,UNKNOWN,60.00%,184.24,UNKNOWN,UNKNOWN,UNKNOWN,enhancedlabs,6/18/25,2025-06-18,432,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,5,
472,Best Software for Record Computer/Laptop Screen,Software,23.28,$23.28,exact,percent,50.00,UNKNOWN,50.00%,11.64,UNKNOWN,UNKNOWN,UNKNOWN,fastpctools,6/25/25,2025-06-25,425,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,5,
473,LingChat - Get Fluent wit AI,Software,81.88,$81.88,exact,percent,60.00,UNKNOWN,60.00%,49.12,UNKNOWN,UNKNOWN,UNKNOWN,secondwavetech,8/12/25,2025-08-12,377,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,5,
474,Digital Products Blueprint - Guide,Downloads,14.00,$14.00,exact,percent,20.00,UNKNOWN,20.00%,2.80,UNKNOWN,UNKNOWN,UNKNOWN,assetslibrary,8/3/25,2025-08-03,386,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,make-money-online,5,
475,Transform Your Life: The Ultimate Self-Mastery System,Downloads,15.00,$15.00,exact,percent,75.00,UNKNOWN,75.00%,11.25,UNKNOWN,UNKNOWN,UNKNOWN,tom_cruise,8/22/25,2025-08-22,367,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,5,
